planner_item_id	peq_item_id	item_name	icon_id
10121	31383	Twisted Steel Bastard Sword	577
10122	31382	Twisted Steel Gauntlets	518
10123	14099	Twisting Disorientation	806
10124	5012	Two Handed Battle Axe	568
10125	6005	Two Handed Hammer	567
10126	5631	Two Handed Practice Sword	519
10127	5005	Two Handed Sword	519
10128	22820	Typhoon, Sword of the Tidalwave	890
10129	27210	Uiliak`s Talisman	510
10130	1755	Uliorn's Fishing Pole	749
10131	30092	Ulthork Hide	554
10132	30122	Ulthork Hide Arms	634
10133	30125	Ulthork Hide Boots	633
10134	30127	Ulthork Hide Bracer	637
10135	30129	Ulthork Hide Collar	643
10136	30128	Ulthork Hide Gloves	636
10137	30123	Ulthork Hide Legs	635
10138	30124	Ulthork Hide Skullcap	642
10139	30126	Ulthork Hide Tunic	632
10140	30093	Ulthork Meat	817
10141	1427	Ulthork Meat Pie	1019
10142	24874	Ulthork Tusks	807
10143	30100	Ulthork Whiskers	794
10144	4847	Umbral Platemail Boots	524
10145	4844	Umbral Platemail Bracer	516
10146	4842	Umbral Platemail Breastplate	624
10147	4845	Umbral Platemail Gauntlets	531
10148	4846	Umbral Platemail Greaves	540
10149	4841	Umbral Platemail Helm	746
10150	4843	Umbral Platemail Vambraces	622
10151	24956	Unadorned Breastplate	624
10152	24966	Unadorned Chain Boots	844
10153	24967	Unadorned Chain Bracer	620
10154	24968	Unadorned Chain Coif	625
10155	24969	Unadorned Chain Gauntlets	846
10156	24964	Unadorned Chain Leggings	630
10157	24965	Unadorned Chain Sleeves	543
10158	24963	Unadorned Chain Tunic	538
10159	24973	Unadorned Leather Boots	633
10160	24974	Unadorned Leather Bracelet	637
10161	24975	Unadorned Leather Cap	640
10162	24976	Unadorned Leather Gloves	636
10163	24971	Unadorned Leather Leggings	635
10164	24972	Unadorned Leather Sleeves	634
10165	24970	Unadorned Leather Tunic	632
10166	24959	Unadorned Plate Boots	545
10167	24960	Unadorned Plate Bracer	671
10168	24962	Unadorned Plate Gauntlets	531
10169	24957	Unadorned Plate Greaves	540
10170	24961	Unadorned Plate Helmet	746
10171	24958	Unadorned Plate Vambraces	546
10172	13191	Uncooked Rat Ear Pie	783
10173	10191	Uncut Hyacinth	965
10174	6478	Undead Dragon Sinew	1118
10175	20526	Undead Dragongut Strings	853
10176	6526	Undead Froglok Spine	1132
10177	16532	Undead Froglok Tongue	1087
10178	19967	Underfoot Brown	979
10179	19972	Underfoot Mushroom	854
10180	12361	Underfoot Triple Bock	826
10181	13772	Unfinished Brass Trumpet	594
10182	13775	Unfinished Lute Body	551
10183	13776	Unfinished Lute Neck	551
10184	0	Unfired Animal Cookie Cutter	1008
10185	0	Unfired Barbarian Cookie Cutter	1008
10186	16927	Unfired Cake Round	858
10187	16946	Unfired Ceramic Lining	609
10188	16918	Unfired Deity	1007
10189	0	Unfired Gnome Cookie Cutter	1008
10190	21610	Unfired Idol	1007
10191	16933	Unfired Large Bowl	858
10192	16916	Unfired Large Container	1006
10193	16886	Unfired Lined Poison Vial	861
10194	16929	Unfired Medium Bowl	858
10195	16915	Unfired Medium Container	1006
10196	16930	Unfired Mixing Bowl	858
10197	16928	Unfired Muffin Tin	609
10198	16926	Unfired Pie Tin	858
10199	16885	Unfired Poison Vial	861
10200	16917	Unfired Pot	1016
10201	1851	Unfired Rune	969
10202	16887	Unfired Sealed Poison Vial	861
10203	16913	Unfired Skewers	1034
10204	16925	Unfired Small Bowl	858
10205	16914	Unfired Small Container	1006
10206	16919	Unfired Smoker	1014
10207	0	Unfired Troll Cookie Cutter	1008
10208	1562	Unfired Velium Vial	1154
10209	12835	Unholy Coldstone	963
10210	10154	Unicorn Horn	1137
10211	10155	Unicorn Horn Fragments	1137
10212	22833	Unicorn Meat	817
10213	20668	Unjeweled Dragon Head Hilt	1231
10214	31399	Unopenable Box	1144
10215	12341	Unusual Tiger Pelt	833
10216	12251	Ursa Tresses	554
10217	16983	Urticating Hairs	853
10218	13591	Used Gold Training Tunic*	678
10219	1054	Used Merchants Gloves	517
10220	1419	Used Napkin	823
10221	1424	Used Pie Tin	1013
10222	13894	Useless Cloth Cap	639
10223	7471	Utensil Parts	716
10224	18120	Vaashar's Sweet Revenge	778
10225	18119	Vaashar's Sweet Treats	778
10226	5498	Vacra Av Svim	577
10227	1995	Vale Reinforced Belt	564
10228	2000	Vale Reinforced Boots	633
10229	1994	Vale Reinforced Cloak	660
10230	1998	Vale Reinforced Gloves	636
10231	1991	Vale Reinforced Gorget	643
10232	1999	Vale Reinforced Leggings	635
10233	1993	Vale Reinforced Mantle	668
10234	1990	Vale Reinforced Mask	771
10235	1989	Vale Reinforced Skullcap	640
10236	1996	Vale Reinforced Sleeves	634
10237	1992	Vale Reinforced Tunic	632
10238	1997	Vale Reinforced Wristbands	637
10239	17812	Vale Sewing Kit	892
10240	1983	Vale Studded Belt	564
10241	1988	Vale Studded Boots	633
10242	1982	Vale Studded Cloak	660
10243	1986	Vale Studded Gloves	636
10244	1979	Vale Studded Gorget	643
10245	1987	Vale Studded Leggings	635
10246	1978	Vale Studded Mask	771
10247	1981	Vale Studded Shoulderpads	668
10248	1977	Vale Studded Skullcap	640
10249	1984	Vale Studded Sleeves	634
10250	1980	Vale Studded Tunic	632
10251	1985	Vale Studded Wristbands	637
10252	14230	Valerian Root	583
10253	6970	Valley Spiritling Stone	507
10254	4857	Valorium Boots	524
10255	4854	Valorium Bracers	516
10256	4852	Valorium Chestplate	624
10257	4855	Valorium Gauntlets	531
10258	4856	Valorium Greaves	540
10259	4851	Valorium Helmet	746
10260	4853	Valorium Vambraces	622
10261	31234	Valtron`s Necklace of Wonder	1002
10262	25048	Vambraces of Avoidance	622
10263	31329	Vambraces of Discontent	543
10264	6826	Vambraces of Distraction	546
10265	31044	Vambraces of Forbidden Rites	622
10266	31809	Vambraces of Harmony	622
10267	3152	Vambraces of Ro	622
10268	25495	Vambraces of Stability	622
10269	31135	Vambraces of Twilight	622
10270	4923	Vambraces of the Fervent	622
10271	31184	Vambraces of the Myrmidon	622
10272	31816	Vambraces of the Righteous	622
10273	31802	Vambraces of the Untamed	622
10274	16837	Vampire Bat Saliva	1006
10275	26033	Vaniki's Heart	1003
10276	13126	Vasty Deep Ale	827
10277	13126	Vasty Deep Ale	827
10278	20918	Veeshan's Key	952
10279	20386	Vegetable Oil	1006
10280	13491	Vegetable Pie	1019
10281	20385	Vegetable Roughy	815
10282	13480	Vegetable Soup	1016
10283	13419	Vegetables	1011
10284	25083	Vehement Sword of Reivaj	1171
10285	3574	Veil of the Watcher	1062
10286	12780	Vein Worm	926
10287	12997	Veisha's Engagement Ring	1052
10288	12994	Veisha Fathomwalker's Head	987
10289	24613	Veldrak's Shortblade	1178
10290	16087	Velishoul's Tome Pg.43	869
10291	16088	Velishoul's Tome Pg.44	869
10292	16089	Velishoul's Tome Pg.67	869
10293	16091	Velishoul's Tome Pg.68	869
10294	16092	Velishoul's Tome Pg.75	869
10295	11700	Velishoul's Tome Pg. 108	869
10296	11701	A faded Velishoul's Tome Page	869
10297	11702	Velishoul's Tome Pg. 109	869
10298	16085	Velishoul's Tome Pg. 16	869
10299	16086	Velishoul's Tome Pg.17	869
10300	16087	Velishoul's Tome Pg. 43	869
10301	16088	Velishoul's Tome Pg. 44	869
10302	16089	Velishoul's Tome Pg. 67	869
10303	16091	Velishoul's Tome Pg. 68	869
10304	16092	Velishoul's Tome Pg. 75	869
10305	16093	Velishoul's Tome Pg. 76	869
10306	16082	Velishoul's Tome Pg. 8	869
10307	16083	Velishoul's Tome Pg. 9	869
10308	30320	Velium Amber Ring	1051
10309	22098	Velium Bar	1092
10310	27077	Velium Battle Axe	1166
10311	22565	Velium Bits	1031
10312	30310	Velium Bloodstone Earring	1048
10313	30298	Velium Blue Diamond Bracelet	513
10314	30165	Velium Bolt	598
10315	22568	Velium Boning	1034
10316	27047	Velium Brawl Stick	1175
10317	30316	Velium Carnelian Wedding Ring	1060
10318	27037	Velium Claidhmore	1211
10319	30164	Velium Coldain Insignia Ring	616
10320	25644	Velium Crawler Eye	859
10321	25566	Velium Crystal Staff	811
10322	30207	Velium Dagger	592
10323	1725	Velium Delivery Note	860
10324	30352	Velium Diamond Wedding Ring	1064
10325	30333	Velium Emerald Ring	1041
10326	25201	Velium Encrusted Gauntlets	531
10327	29636	Velium Etched Circlet	523
10328	1859	Velium Etched Rune	967
10329	30256	Velium Etched Stone Mace	1216
10330	30339	Velium Fire Wedding Ring	1060
10331	1692	Velium Focus	972
10332	25309	Velium Gargoyle Pieces	1234
10333	30206	Velium Great Staff	602
10334	30306	Velium Hematite Ring	1047
10335	24895	Velium Hound Fur	556
10336	24990	Velium Hound Fur Cap	640
10337	24898	Velium Hound Fur Cloak	657
10338	24992	Velium Hound Fur Moccasins	633
10339	30348	Velium Jacinth Wedding Ring	1060
10340	30314	Velium Jasper Ring	1051
10341	19977	Velium Keg Stout	827
10342	27087	Velium Knuckledusters	1179
10343	30302	Velium Lapis Lazuli Necklace	1043
10344	29503	Velium Lens	1129
10345	30200	Velium Long Sword	590
10346	30300	Velium Malachite Ring	1041
10347	26998	Velium Mastodon Fur	555
10348	26999	Velium Mastodon Fur Cloak	657
10349	31406	Velium Maul of Superiority	578
10350	30205	Velium Morning Star	741
10351	30312	Velium Onyx Bracelet	1057
10352	30334	Velium Opal Engagement Ring	1052
10353	30327	Velium Pearl Ring	613
10354	30331	Velium Peridot Ring	1041
10355	17513	Velium Purifier	1239
10356	30209	Velium Rapier	762
10357	22566	Velium Rings	1031
10358	0	Velium Rose Engagement Ring	1052
10359	1044	Velium Round Shield	972
10360	30346	Velium Ruby Veil	1062
10361	30344	Sapphire Velium Necklace	1043
10362	30203	Velium Scimitar	604
10363	25308	Velium Short Blade	580
10364	30202	Velium Short Sword	580
10365	8342	Velium Shuriken	681
10366	10425	Velium Smithy Hammer	567
10367	27036	Velium Spear	776
10368	4395	Velium Spear of Impaling	776
10369	29080	Velium Spider Leg	1089
10370	29130	Velium Spiked Skull Helm	628
10371	30340	Velium Star Ruby Veil	1062
10372	1705	Velium Studded Cloak	661
10373	22567	Velium Studs	1032
10374	31208	Velium Swiftblade	890
10375	8343	Velium Throwing Axe	573
10376	8340	Velium Throwing Knife	591
10377	8341	Velium Throwing Spear	740
10378	25278	Velium Torque	535
10379	30304	Velium Turquoise Bracelet	1044
10380	30201	Velium Two Handed Sword	519
10381	1561	Velium Vial	1155
10382	27057	Velium War Lance	742
10383	31204	Velium War Mask	772
10384	1583	Velium War Maul	581
10385	30246	Velium War Wolf Choker	627
10386	30204	Velium Warhammer	581
10387	27001	Velium Warsword	575
10388	0	Velium Wolf's Eye Necklace	1056
10389	1859	Velium etched rune	967
10390	1117	Velketor's Spell Book	777
10391	24704	Velvet-Trimmed Satin Robe	929
10392	1316	Velvet Choker	643
10393	2745	Venomous Axe of the Velium Brood	573
10394	14773	Venomous Parchment	504
10395	31828	Venomous Spikefish Poison Sac	820
10396	18039	Venril the Chief	778
10397	20932	Verdant Tessera	734
10398	10821	Veridix's Shortsword	1178
10399	31341	Verlekarnorm's Horn of Disaster	593
10400	3803	Vermiculated Armplates	543
10401	3807	Vermiculated Boots	844
10402	3804	Vermiculated Bracelet	620
10403	3801	Vermiculated Crown	523
10404	3805	Vermiculated Gloves	846
10405	3806	Vermiculated Leggings	845
10406	3802	Vermiculated Tunic	538
10407	25297	Vermilion Orb of Torrefaction	961
10408	25094	Vermilion Robe of Torrefaction	838
10409	27730	Vermilion Sky Ring	617
10410	17207	Very Large Coin Purse	582
10411	13351	A Very Large Pelt	554
10412	6838	A Very Rusty Dagger	574
10413	12377	Very Tiny Crumpled Skeleton	804
10414	16523	Vetiver Root	795
10415	11557	Vexthorne	762
10416	29128	Vhal`Sera Skull Earring	619
10417	10253	Vial of Distilled Mana	1134
10418	16968	Vial Sketch	861
10419	10252	Vial of Clear Mana	1134
10420	10251	Vial of Cloudy Mana	1134
10421	12619	Vial of Datura Ink	1006
10422	10253	Vial of Distilled Mana	1134
10423	2643	Vial of Drachnid Blood	697
10424	14302	Vial of Egg Whites	585
10425	0	Vial of Halfling Blood	1157
10426	6976	Vial of Healing Liquid	1157
10427	10262	Vial of Infectious Disease	1006
10428	2063	Vial of Kromzek blood	1157
10429	1890	Vial of Noble's Blood	1157
10430	10254	Vial of Purified Mana	1134
10431	14301	Vial of Rabid Froth	585
10432	5752	Vial of Roiling Gas	1006
10433	14402	Vial of Swirling Smoke	695
10434	14440	Vial of Tamed Mercury	697
10435	14103	Vial of Tunare's Breath	599
10436	14323	Vial of Vampire Blood	698
10437	1553	Vial of Velium Vapors	1160
10438	10250	Vial of Viscous Mana	1134
10439	11668	Vibrating Gauntlets of Infuse	531
10440	11669	Vibrating Hammer of Infuse	581
10441	7218	Viik's Dark Defender	575
10442	31240	Viik`s Pauldrons of Pain	798
10443	5805	Vile Sarnak Brew	705
10444	29605	Vindication	519
10445	19100	Vineclinger Berries	795
10446	13428	Vinegar	1006
10447	1760	Violet Flame Lantern	728
10448	13621	Violet Jr Apprentice Robe*	929
10449	13625	Violet Sr Apprentice Robe*	929
10450	22141	Violet Tri-Tube Sap	582
10451	20979	Virulent Poison	1018
10452	1324	Visage of Life	1062
10453	14080	Visceral Rot	806
10454	14076	Visionistic Pain	806
10455	0	Visions of Sebilite	504
10456	27203	Vitaela's Talisman	510
10457	25137	Vluudeen's Tail	596
10458	16582	Vodka	585
10459	27225	Von's Talisman	510
10460	25281	Voucher for Mechanical Net	682
10461	12499	Voucher of Service to Naythox	504
10462	16515	Vox's Dust	795
10463	27207	Vraptin's Talisman	510
10464	19048	Vulcanized Platinum Bar	1135
10465	31301	Vyemm`s Fang	592
10466	31303	Vyemm`s Left Eye	507
10467	31302	Vyemm`s Right Eye	507
10468	31236	Vyrinn`s Earring of Insanity	522
10469	6952	Wakizashi of the Frozen Skies	890
10470	24733	Walrus Hide Pauldrons	668
10471	28509	Walrus Skin Drum	1152
10472	30107	Walrus Tooth	801
10473	29675	Walrusbone Shield	1246
10474	14160	Wand	809
10475	12507	Wand of Allure	810
10476	12500	Wand of Conflagration	810
10477	12505	Wand of Darkness	810
10478	12002	Wand of Frost Bolts	810
10479	10379	Wand of Ice	810
10480	12503	Wand of Lava	810
10481	10375	Wand of Mana Tapping	810
10482	12869	Wand of Pain	809
10483	10377	Wand of Shadow	809
10484	12504	Wand of Souls	810
10485	12506	Wand of Swiftness	810
10486	12502	Wand of Swords	810
10487	31396	Wand of the Black Dragon Eye	810
10488	13236	Wand of the Burning Dead	809
10489	25208	War Bow of Rallos Zek	1104
10490	24988	War Tactics of the Frostreavers	778
10491	30245	War Wolf Choker	627
10492	16535	Warbone Chips	804
10493	6009	Warclub	738
10494	1572	Warden Symbol of Tunare	852
10495	6603	Warding Star	578
10496	6006	Warhammer	567
10497	11611	Warhammer of Divine Grace	567
10498	27729	Warhammer of the Wind	567
10499	31069	Warlock's Boots	633
10500	31063	Warlock's Crown	523
10501	31067	Warlock's Gloves	636
10502	31068	Warlock's Pantaloons	655
10503	31064	Warlock's Robe	1126
10504	31065	Warlock's Sleeves	634
10505	31066	Warlock's Wristguard	637
10506	25439	Warlord's Boots	524
10507	25436	Warlord's Bracer	516
10508	25434	Warlord's Breastplate	624
10509	25433	Warlord's Crown	523
10510	25437	Warlord's Gauntlets	531
10511	25438	Warlord's Greaves	540
10512	25435	Warlord's Vambraces	622
10513	14774	Warlord Drawing Pen	755
10514	5137	Warlord Mancatcher	736
10515	14096	Warlords Rage	806
10516	20695	Warm Pulsing Treant Heart	1003
10517	20468	Warmly Glowing Stone	960
10518	7247	Warpainted Spear	575
10519	6020	Warped Great Staff	602
10520	1347	Warthread Kilt	843
10521	13141	Wasp Wing	910
10522	12441	Watcher Signal Torch	547
10523	14777	Watchman's Spectacles	1161
10524	12379	Watchman Boots	844
10525	6336	Water Crystal Staff	811
10526	11583	Water Dragon Scales	1088
10527	13006	Water Flask	584
10528	12778	Water Reed	583
10529	10546	Water Ring	616
10530	5532	Water Sprinkler of Nem Ankh	741
10531	6684	Water Sprinkler of the Forgiven	602
10532	1735	Waterlogged Flesh	823
10533	6678	Waters of Impenetrable Aura	602
10534	24724	Wavecrasher	1174
10535	12219	Wax Candle	1127
10536	24093	Wax Flower	721
10537	20673	Wax Sealed Note	866
10538	12723	Waz Skull	1070
10539	22774	Weary Wrass	775
10540	16561	Wedding Cake	1065
10541	16563	Wedding Cake Slice	1066
10542	16563	Wedding Cake Slice	1066
10543	13980	Wee Harvester	891
10544	6341	Weeping Wand	810
10545	2924	Weight of the Gods	642
10546	30982	Weighted Gloves	636
10547	27084	Weighted Velium Battle Axe	1166
10548	27019	Weighted Velium Battlehammer	567
10549	27052	Weighted Velium Brawl Stick	1175
10550	5050	Well-Balanced Long Sword	590
10551	7020	Well-Balanced Rapier	762
10552	5051	Well-Balanced Scimitar	604
10553	5053	Well-Balanced Two-Handed Axe	568
10554	5052	Well-Balanced Two-Handed Sword	519
10555	17049	Wenglawks Manly Purse	717
10556	2326	Werewolf-hide Jerkin	632
10557	13715	Werewolf Claws	743
10558	13714	Werewolf Pelt	556
10559	2401	Werewolf Skin Cloak	842
10560	13746	Werewolf Talon	1089
10561	12789	Wet Clay	1135
10562	30050	Whale Bone	905
10563	16479	Whip Pattern	504
10564	14734	Whip of Strangulation	596
10565	12681	Whipped Hunkle Pear Pie	783
10566	10212	Whirling Agate	955
10567	10211	Whirling Amber	951
10568	10206	Whirling Bloodstone	947
10569	10209	Whirling Carnelian	962
10570	10205	Whirling Crystal	968
10571	10204	Whirling Hematite	767
10572	10208	Whirling Jasper	949
10573	10202	Whirling Lapis Lazuli	945
10574	10201	Whirling Malachite	944
10575	10207	Whirling Onyx	956
10576	10210	Whirling Quartz	950
10577	10203	Whirling Turquoise	946
10578	7246	Whistling Dagger	575
10579	20958	White-tipped Spiroc Feather	1146
10580	19174	White Algae	703
10581	31201	White Bear Pelt Cloak	839
10582	17810	White Cauldron	1016
10583	16560	White Chocolate	1129
10584	16573	White Chocolate Cookies	1086
10585	16574	White Chocolate Muffins	1105
10586	1788	A White Cod Card	651
10587	29648	White Dragon Helm	625
10588	31465	White Dragon Idol	895
10589	25199	White Dragon Scale Sash	718
10590	11602	White Dragon Scales	1088
10591	31466	White Dragon Statue	895
10592	11605	White Dragon Tooth	801
10593	29645	White Dragonscale Boots	633
10594	11603	White Dragonscale Cloak	657
10595	6815	White Flower of Functionality	721
10596	9511	A White Gift Box	836
10597	20857	White Gold Earring	535
10598	10147	White Gold Necklace	752
10599	10110	White Headband	932
10600	16552	White Hellebore	1200
10601	16558	White Lead	1075
10602	31191	White Lotus Arm Wraps	634
10603	31190	White Lotus Chest Wraps	838
10604	31189	White Lotus Headband	938
10605	31194	White Lotus Pants	635
10606	31195	White Lotus Slippers	666
10607	31192	White Lotus Wrist Wraps	637
10608	10602	White Paper	504
10609	1138	White Resistance Stone	966
10610	2923	White Satin Gloves	517
10611	30232	White Scaled Leggings	635
10612	30231	White Scaled Tunic	678
10613	25302	White Spider Fur	552
10614	20960	White Spiroc Feather	1146
10615	31250	White Symbol	967
10616	31261	White Tear	734
10617	10130	White Training Sash	932
10618	13031	White Wine	788
10619	2346	White Wolf-hide Cloak	839
10620	2900	White Wolf-hide Girdle	718
10621	25170	White Wolf Hide Robe	838
10622	13768	White Wolf Skin	552
10623	13556	White and Blue Tunic*	678
10624	6502	Whitened Treant Fists	971
10625	31316	Whitestone Shield	606
10626	8085	Whittling Blade	591
10627	16994	Whore's Bane	1073
10628	14109	Widowmistress Hair	782
10629	14913	Wild Cabbage	922
10630	12252	Wild One Wig	833
10631	14920	Wild Radish	923
10632	20734	Wilder's Girdle	560
10633	14370	Will of Innoruuk	621
10634	2394	Willie's Confession	683
10635	26034	Willsapper	1179
10636	6861	Wily Warlock Bracer	1044
10637	6859	Wily Warlock Crown	1124
10638	29652	A Wily Warlock Doll	720
10639	6862	Wily Warlock Gloves	636
10640	6863	Wily Warlock Pants	635
10641	6858	Wily Warlock Robe	931
10642	6860	Wily Warlock Sleeves	634
10643	12783	Wind Dragon Crystal	507
10644	4337	Wind Etched Boots of Ro	524
10645	4334	Wind Etched Bracers of Ro	516
10646	4335	Wind Etched Gauntlets of Ro	531
10647	4331	Wind Etched Helm of Ro	746
10648	8407	Wind Saber	1104
10649	20978	Wind Tablet	1095
10650	1276	Wind Walker's Mantle	665
10651	10898	Windetched Staff	811
10652	31353	Windraider`s Belt	549
10653	10896	Windruned Dagger	1214
10654	13116	Winds of Karana sheet 1	504
10655	13116	Winds of Karana sheet 1	504
10656	11696	Windstriker	1104
10657	16597	Wine Yeast	539
10658	10994	Winex's Staff	602
10659	11809	Wing of Xegony	753
10660	14827	Wings of the Drixie Queen	909
10661	16570	Winter Chocolate	1093
10662	19981	Winter Falls Wine	788
10663	0	Winter Lilly	1200
10664	29600	Winters Fury	590
10665	6620	Wintry Club	1194
10666	14552	Wispy Choker of Vigor	501
10667	12819	A Withered 2.5 Inch Finger	751
10668	12817	A Withered 3.1 Inch Finger	751
10669	12818	A Withered 3 Inch Finger	751
10670	12820	A Withered 4 Inch Finger	751
10671	2288	Withered Leather Belt	564
10672	2293	Withered Leather Boots	633
10673	2287	Withered Leather Cloak	660
10674	2291	Withered Leather Gloves	636
10675	2296	Withered Leather Gorget	643
10676	2292	Withered Leather Leggings	635
10677	2295	Withered Leather Mask	771
10678	2286	Withered Leather Shoulderpads	668
10679	2294	Withered Leather Skullcap	640
10680	2289	Withered Leather Sleeves	634
10681	2285	Withered Leather Tunic	632
10682	2290	Withered Leather Wristbands	637
10683	2671	Withered Manisi Leaf	1073
10684	6682	Withered Staff	602
10685	11665	Withered Totem of Widdershins	887
10686	1676	Woe	580
10687	16010	Wolf's Eye Agate	767
10688	14645	Wolf's Eye Electrum Bracelet	1055
10689	14646	Wolf's Eye Golden Bracelet	1055
10690	14647	Wolf's Eye Platinum Necklace	1056
10691	2323	Wolf-hide Sleeves	634
10692	2907	Wolf-hide Belt	564
10693	2906	Wolf-hide Boots	525
10694	2905	Wolf-hide Cape	840
10695	14227	Wolf Blood	583
10696	31111	Wolf Caller's Boots	524
10697	31108	Wolf Caller's Bracer	516
10698	31106	Wolf Caller's Breastplate	624
10699	31109	Wolf Caller's Gauntlets	531
10700	31110	Wolf Caller's Greaves	540
10701	31105	Wolf Caller's Helm	746
10702	31107	Wolf Caller's Vambraces	622
10703	30037	Wolf Fur Earcovers	640
10704	1368	Wolf Fur Slippers	666
10705	13403	Wolf Meat	817
10706	13471	Wolf Sandwich	1020
10707	13441	Wolf Steaks	816
10708	2313	Wolfskin Gloves	636
10709	16551	Wolves Bane	1197
10710	30026	Wolves Eye Necklace	848
10711	13421	Wood Elf Parts	817
10712	20475	Wood Painting	652
10713	16831	Wood Rose	1197
10714	20841	Wooden Bands	509
10715	13702	Wooden Fishing Tackle	730
10716	13001	Wooden Flute	751
10717	9007	Wooden Kite Shield	758
10718	13824	Wooden Shards	1084
10719	9006	Wooden Shield	542
10720	13864	Wooden Statue	894
10721	10324	Wooden Totem	895
10722	6635	Woodsman's Staff	1083
10723	13463	Wooly Spider Crunchies	785
10724	13967	Wooly Fungus	855
10725	30088	Wooly Rhino Horn	807
10726	30089	Wooly Rhino Meat	817
10727	13463	Wooly Spider Crunchies	785
10728	14316	Wooly Spider Silk Net	782
10729	16037	Words of Abatement	869
10730	11820	Words of Absorption	869
10731	11840	Words of Acquisition (Azia)	869
10732	11866	Words of Acquisition (Beza)	869
10733	11829	Words of Allure	869
10734	11822	Words of Anthology	869
10735	11857	Words of Bidding	869
10736	11807	Words of Bondage	896
10737	11862	Words of Burnishing	869
10738	16039	Words of Cazic-Thule	869
10739	11833	Words of Cloudburst	869
10740	11794	Words of Coercion	869
10741	11803	Words of Collection (Azia)	864
10742	11858	Words of Collection (Beza)	869
10743	11864	Words of Collection (Caza)	869
10744	11872	Words of Convocation	869
10745	0	Words of Covert	863
10746	11870	Words of Crippling Force	869
10747	11850	Words of Dark Paths	869
10748	10527	Words of Darkness	789
10749	16024	Words of Derivation	869
10750	11852	Words of Descrying	869
10751	11835	Words of Detachment	869
10752	11798	Words of Detention	869
10753	11871	Words of Dimension	869
10754	11823	Words of Discernment	869
10755	11854	Words of Disillusionment	869
10756	11841	Words of Dissemination	869
10757	11812	Words of Dissolution	869
10758	11788	Words of Dominion	869
10759	11845	Words of Duration	869
10760	11799	Words of Duress	869
10761	11849	Words of Efficacy	869
10762	11859	Words of Enchantment	869
10763	11848	Words of Endurance	869
10764	11821	Words of Enlightenment	869
10765	11810	Words of Eradication	869
10766	11827	Words of Eventide	869
10767	11867	Words of Grappling	869
10768	11836	Words of Haunting	869
10769	11811	Words of Imitation	869
10770	11804	Words of Incarceration	869
10771	28003	Words of Magi`kot	504
10772	28004	Words of Mastery	865
10773	11813	Words of Materials	869
10774	11834	Words of Mistbreath	869
10775	11846	Words of Motion	869
10776	11847	Words of Neglect	869
10777	11863	Words of Obligation	869
10778	11868	Words of Odus	869
10779	11842	Words of Parasitism	869
10780	11815	Words of Possession	869
10781	11855	Words of Projection	869
10782	11838	Words of Purification	869
10783	11844	Words of Quivering	869
10784	11824	Words of Radiance	869
10785	0	Words of Recall	863
10786	11832	Words of Recluse	869
10787	11819	Words of Refuge	869
10788	11865	Words of Requisition	869
10789	0	Words of Resolution	869
10790	11843	Words of Resolve	869
10791	11817	Words of Reviviscence	869
10792	11837	Words of Rupturing	869
10793	11853	Words of Seizure	869
10794	11793	Words of Sight	869
10795	11814	Words of Spirit	869
10796	0	Words of Stimulation	863
10797	11825	Words of the Extinct	869
10798	11861	Words of the Psyche	869
10799	11816	Words of the Spoken	869
10800	0	Words of Torment	863
10801	11792	Words of Transcendence	869
10802	11787	Words of Tyranny	869
10803	18008	Words of Wealth	504
10804	9502	Words of Wealth: Bottom Left	1004
10805	9503	Words of Wealth: Bottom Right	1005
10806	9500	Words of Wealth: Top Left	1004
10807	9501	Words of Wealth: Top Right	1005
10808	11786	Words of the Element	869
10809	11869	Words of the Ethereal	869
10810	11825	Words of the Extinct	869
10811	11839	Words of the Incorporeal	869
10812	11861	Words of the Psyche	869
10813	11826	Words of the Quickening	869
10814	11818	Words of the Sentient (Azia)	869
10815	11831	Words of the Sentient (Beza)	869
10816	11856	Words of the Spectre	869
10817	11816	Words of the Spoken	869
10818	11851	Words of the Suffering	869
10819	27116	Worked Dragonhide Belt	503
10820	27115	Worked Dragonhide Breastplate	621
10821	27110	Worked Dragonhide Gauntlets	530
10822	27109	Worked Dragonhorn Boots	779
10823	27111	Worked Dragonhorn Bracers	505
10824	27108	Worked Dragonleg Breeches	630
10825	27114	Worked Dragonskin Mask	770
10826	27113	Worked Dragonskull Helm	746
10827	27112	Worked Dragonspine Vambraces	622
10828	27117	Worked Dragonwing Cloak	663
10829	27107	Worked Dragonwing Mantle	668
10830	12863	Worker Sledgemallet	567
10831	1259	Worm-eaten Gloves	636
10832	21967	Wormwood	1084
10833	14766	Worn Charbone	804
10834	1621	Worn Cloth Mantle	664
10835	18237	Worn Coldain Tome	789
10836	5662	Worn Crescent Axe	1166
10837	20448	Worn Dark Metal Coin	647
10838	0	Worn Erudite Sewing Kit	892
10839	6012	Worn Great Staff	602
10840	20729	Worn Leather Mask	771
10841	2045	Worn Leather Shoulderpads	668
10842	5709	Worn Shai`din Naginata	1529
10843	30983	Worn Weighted Gloves	636
10844	20472	Worn Note	864
10845	16526	Woundwart	795
10846	1121	Woven Cap	640
10847	1126	Woven Cape	660
10848	1177	Woven Coldain Prayer Shawl	656
10849	1123	Woven Collar	643
10850	1195	Woven Cord of Mistletoe	939
10851	24467	Woven Dire Wolf Fur	556
10852	30106	Woven Frost Giant Beard	1001
10853	1127	Woven Girth	564
